,target,ood,m_n,avg_error,std_error,device,summary,config,name
181,1,2,2,0.3508,0.029,cuda:3,"{'_step': 1021, 'std_err': 0.029, 'train_acc': 0.7439, 'train_loss': 0.3392, 'final_test_err': 0.32499999999999996, 'm': 200, '_wandb': {'runtime': 501}, 'run_num': 9, '_runtime': 503.020542383194, '_timestamp': 1663942447.8032663, 'alpha': 0.9960526315789474, 'epoch': 100, 'n': 100, 'avg_err': 0.3508}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",18phdma2
182,1,2,1,0.3919,0.0508,cuda:3,"{'epoch': 100, 'train_acc': 0.5, 'final_test_err': 0.421, '_step': 1021, 'alpha': 0.985, 'avg_err': 0.3919, 'm': 100, 'n': 100, 'run_num': 9, 'train_loss': 0.6015, '_wandb': {'runtime': 504}, 'std_err': 0.0508, '_runtime': 505.4984860420227, '_timestamp': 1663942430.925247}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",13ay8qst
183,1,2,0,0.3878,0.046,cuda:3,"{'avg_err': 0.3878, 'final_test_err': 0.3605, 'm': 0, 'n': 100, '_wandb': {'runtime': 522}, 'alpha': 1, '_timestamp': 1663942411.028303, 'train_loss': 0.5396, '_step': 1021, 'epoch': 100, '_runtime': 523.6934130191803, 'run_num': 9, 'std_err': 0.046, 'train_acc': 0.72}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [2], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2flvglo5
184,1,1,20,0.3625,0.0265,cuda:3,"{'train_acc': 0.8659, 'train_loss': 0.0027, '_wandb': {'runtime': 960}, 'avg_err': 0.3625, '_runtime': 961.7981667518616, 'epoch': 100, 'run_num': 9, 'm': 2000, '_step': 1021, 'std_err': 0.0265, '_timestamp': 1663942779.796383, 'final_test_err': 0.3225, 'n': 100, 'alpha': 0.9989394183095436}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",gnp1wnyz
185,1,1,10,0.3649,0.027,cuda:3,"{'m': 1000, 'epoch': 100, '_wandb': {'runtime': 800}, 'avg_err': 0.3649, '_runtime': 801.1566827297211, 'n': 100, 'train_loss': 0.0077, 'alpha': 0.9981680861710296, 'final_test_err': 0.3245, '_step': 1021, 'run_num': 9, 'std_err': 0.027, 'train_acc': 0.8987, '_timestamp': 1663942568.6278436}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1mkqenfx
186,1,1,5,0.357,0.0366,cuda:3,"{'run_num': 9, 'm': 500, '_step': 1021, '_runtime': 741.6692111492157, '_timestamp': 1663942335.2522411, '_wandb': {'runtime': 740}, 'avg_err': 0.357, 'train_loss': 0.0972, 'final_test_err': 0.3155, 'std_err': 0.0366, 'train_acc': 0.8639, 'epoch': 100, 'n': 100, 'alpha': 0.9970994697707968}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",boox1qmw
187,1,1,4,0.3512,0.032,cuda:3,"{'m': 400, 'train_acc': 0.8587, 'final_test_err': 0.3135, 'epoch': 100, 'train_loss': 0.185, '_step': 1021, 'alpha': 0.9931112407056424, 'avg_err': 0.3512, 'run_num': 9, 'std_err': 0.032, '_runtime': 521.7209987640381, '_timestamp': 1663941992.0959136, 'n': 100, '_wandb': {'runtime': 520}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1aqjd1i4
188,1,1,3,0.3368,0.0358,cuda:3,"{'epoch': 100, 'run_num': 9, 'std_err': 0.0358, '_runtime': 556.5618319511414, '_timestamp': 1663942002.51986, 'n': 100, '_step': 1021, 'alpha': 0.9854570637119114, 'train_acc': 0.8556, 'train_loss': 0.2752, 'm': 300, 'avg_err': 0.3368, 'final_test_err': 0.31100000000000005, '_wandb': {'runtime': 555}}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",iqtle1a6
189,1,1,2,0.3423,0.0332,cuda:3,"{'epoch': 100, 'std_err': 0.0332, 'n': 100, '_step': 1021, 'avg_err': 0.3423, 'train_acc': 0.8232, '_timestamp': 1663941940.9273582, 'train_loss': 0.3085, 'm': 200, 'alpha': 0.9815789473684212, '_runtime': 509.0294711589813, 'final_test_err': 0.32299999999999995, '_wandb': {'runtime': 508}, 'run_num': 9}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3h3qp44i
190,1,1,1,0.3841,0.0551,cuda:3,"{'m': 100, 'n': 100, 'epoch': 100, 'final_test_err': 0.399, '_step': 1021, 'alpha': 0.93, '_wandb': {'runtime': 502}, 'avg_err': 0.3841, 'train_loss': 0.5759, 'run_num': 9, 'train_acc': 0.75, 'std_err': 0.0551, '_runtime': 503.7249023914337, '_timestamp': 1663941920.1000297}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",3t1rkekw
191,1,1,0,0.3878,0.046,cuda:3,"{'train_acc': 0.72, 'final_test_err': 0.3605, 'run_num': 9, 'alpha': 1, 'std_err': 0.046, '_runtime': 521.5917105674744, 'n': 100, '_step': 1021, 'avg_err': 0.3878, 'train_loss': 0.5396, 'm': 0, '_wandb': {'runtime': 520}, '_timestamp': 1663941882.1309776, 'epoch': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [1], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1xp0b8es
192,1,0,20,0.3667,0.0451,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 951}, 'avg_err': 0.3667, 'std_err': 0.0451, 'train_loss': 0.0014, 'alpha': 0.9999606235453428, 'run_num': 9, '_runtime': 952.6640298366548, 'n': 100, 'm': 2000, '_step': 1021, 'train_acc': 0.8651, '_timestamp': 1663942294.8825028, 'final_test_err': 0.32599999999999996}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",zf4xkxl6
193,1,0,10,0.3668,0.0344,cuda:3,"{'_runtime': 795.8123366832733, 'train_loss': 0.006, 'alpha': 0.9999424497970396, 'epoch': 100, 'run_num': 9, 'std_err': 0.0344, '_timestamp': 1663942025.1055768, 'final_test_err': 0.3065, 'm': 1000, '_wandb': {'runtime': 795}, 'avg_err': 0.3668, 'train_acc': 0.8829, '_step': 1021, 'n': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",8nuvosfr
194,1,0,5,0.3437,0.0182,cuda:3,"{'std_err': 0.0182, '_step': 1021, 'alpha': 0.9998906546143752, 'train_loss': 0.1225, 'final_test_err': 0.3105, 'epoch': 100, 'avg_err': 0.3437, 'run_num': 9, 'train_acc': 0.8924, 'm': 500, 'n': 100, '_timestamp': 1663941814.5435662, '_wandb': {'runtime': 744}, '_runtime': 745.7447731494904}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",oz6alxkt
195,1,0,4,0.3465,0.0251,cuda:3,"{'m': 400, '_step': 1021, 'avg_err': 0.3465, 'n': 100, '_wandb': {'runtime': 554}, 'std_err': 0.0251, '_timestamp': 1663941590.0127122, 'final_test_err': 0.3145, 'train_loss': 0.1424, 'alpha': 0.9979224376731304, 'epoch': 100, 'run_num': 9, '_runtime': 555.4614412784576, 'train_acc': 0.8696}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 4, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1t6n4uyn
196,1,0,3,0.337,0.0207,cuda:3,"{'epoch': 100, 'run_num': 9, '_runtime': 522.8914144039154, '_step': 1021, 'alpha': 0.9960526315789474, 'avg_err': 0.337, 'train_acc': 0.8056, 'n': 100, '_wandb': {'runtime': 522}, 'std_err': 0.0207, 'final_test_err': 0.31499999999999995, 'm': 300, '_timestamp': 1663941466.3423564, 'train_loss': 0.24}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 3, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2weeeb6f
197,1,0,2,0.3416,0.0321,cuda:3,"{'avg_err': 0.3416, '_runtime': 508.8534271717071, 'train_loss': 0.3363, '_wandb': {'runtime': 508}, 'run_num': 9, 'std_err': 0.0321, 'train_acc': 0.7988, 'alpha': 0.9960526315789474, 'final_test_err': 0.3125, 'n': 100, '_step': 1021, 'epoch': 100, '_timestamp': 1663941427.897607, 'm': 200}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 2, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1yru6ewi
198,1,0,1,0.4005,0.0474,cuda:3,"{'alpha': 0.985, 'std_err': 0.0474, 'n': 100, '_step': 1021, 'epoch': 100, '_wandb': {'runtime': 508}, 'run_num': 9, '_runtime': 509.24294352531433, 'final_test_err': 0.4045, 'm': 100, '_timestamp': 1663941412.6625326, 'train_loss': 0.6326, 'avg_err': 0.4005, 'train_acc': 0.75}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 1, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1qfwglr4
199,1,0,0,0.3878,0.046,cuda:3,"{'train_acc': 0.72, 'train_loss': 0.5396, 'final_test_err': 0.3605, 'n': 100, '_wandb': {'runtime': 506}, 'avg_err': 0.3878, 'run_num': 9, 'alpha': 1, '_step': 1021, 'epoch': 100, '_runtime': 507.7903730869293, '_timestamp': 1663941337.036806, 'm': 0, 'std_err': 0.046}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 0, 'ood': [0], 'beta': 0.75, 'target': 1, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",22bmopak
200,0,4,20,0.2057,0.0131,cuda:3,"{'avg_err': 0.2057, 'final_test_err': 0.22450000000000003, 'train_loss': 0.001, '_wandb': {'runtime': 967}, 'train_acc': 0.8841, 'run_num': 9, 'std_err': 0.0131, '_timestamp': 1663941763.2429955, '_step': 1021, 'alpha': 0.9999582641464404, 'epoch': 100, '_runtime': 967.9791173934937, 'm': 2000, 'n': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 20, 'ood': [4], 'beta': 0.75, 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",1n2swldd
201,0,4,10,0.2021,0.0185,cuda:3,"{'epoch': 100, 'final_test_err': 0.21999999999999997, 'alpha': 0.999207018782367, '_wandb': {'runtime': 815}, '_runtime': 816.6532144546509, '_step': 1021, 'run_num': 9, 'train_loss': 0.0042, 'm': 1000, 'avg_err': 0.2021, 'std_err': 0.0185, 'train_acc': 0.8956, '_timestamp': 1663941441.5266635, 'n': 100}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 10, 'ood': [4], 'beta': 0.75, 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2t1j8pmb
202,0,4,5,0.2049,0.0177,cuda:3,"{'epoch': 100, '_wandb': {'runtime': 741}, 'run_num': 9, 'm': 500, 'n': 100, 'std_err': 0.0177, '_runtime': 742.3123548030853, '_step': 1021, 'avg_err': 0.2049, 'train_acc': 0.8861, '_timestamp': 1663941356.5325067, 'final_test_err': 0.21099999999999997, 'alpha': 0.9986303051695428, 'train_loss': 0.0284}","{'hp': {'bs': 128, 'lr': 0.01, 'epochs': 100}, 'net': 'wrn10_2', 'ptw': False, 'tag': '16_task_aware/cifar10/opt', 'loss': {'alpha': 0.5, 'm_n_list': [0, 1, 2, 3, 4, 5, 10, 20], 'tune_alpha': False, 'use_opt_alpha': True, 'tune_alpha_tag': '17_tune/cifar10/wrn10-2', 'group_task_loss': True}, 'reps': 10, 'seed': 10, 'task': {'n': 50, 'm_n': 5, 'ood': [4], 'beta': 0.75, 'target': 0, 'augment': False, 'dataset': 'split_cifar10', 'ood_env': 'None', 'task_map': [[0, 1], [2, 3], [4, 5], [6, 7], [8, 9]], 'target_env': 'None', 'custom_sampler': True}, 'deploy': True, 'device': 'cuda:3', 'ptw_path': 'pretrained_imagenet_1_wrn10_2.pt', 'random_reps': True, 'is_multihead': False, 'eval_at_epoch': False}",2o5sffat
